0.000000000000000000e+00
0.000000000000000000e+00
8.106694560669456401e-03
8.106694560669456401e-03
1.098326359832635900e-02
1.098326359832635900e-02
1.281380753138075361e-02
1.281380753138075361e-02
1.882845188284518884e-02
1.882845188284518884e-02
2.955020920502092127e-02
3.007322175732217440e-02
3.765690376569037767e-02
3.765690376569037767e-02
4.314853556485355457e-02
4.314853556485355457e-02
4.341004184100418634e-02
4.393305439330543599e-02
4.445606694560669259e-02
4.471757322175732435e-02
4.576359832635983060e-02
4.576359832635983060e-02
4.785564853556485698e-02
4.837866108786610664e-02
5.256276150627615246e-02
5.308577405857740905e-02
5.570083682008368509e-02
5.622384937238493474e-02
5.674686192468619134e-02
5.674686192468619134e-02
7.243723849372385448e-02
7.243723849372385448e-02
7.740585774058576785e-02
7.740585774058576785e-02
7.792887029288703138e-02
7.792887029288703138e-02
8.446652719665272147e-02
8.498953974895397112e-02
8.603556485355648431e-02
8.655857740585773397e-02
8.708158995815899750e-02
8.708158995815899750e-02
8.943514644351464871e-02
8.943514644351464871e-02
9.440376569037657595e-02
9.440376569037657595e-02
9.649581589958158845e-02
9.649581589958158845e-02
9.832635983263599000e-02
9.832635983263599000e-02
9.911087866108786448e-02
1.001569037656903777e-01
1.022489539748954041e-01
1.022489539748954041e-01
1.035564853556485421e-01
1.040794979079497917e-01
1.077405857740585809e-01
1.082635983263598306e-01
1.210774058577405859e-01
1.218619246861924743e-01
1.223849372384937240e-01
1.223849372384937240e-01
1.294456066945606776e-01
1.294456066945606776e-01
1.304916317991631769e-01
1.304916317991631769e-01
1.312761506276150514e-01
1.312761506276150514e-01
1.328451882845188281e-01
1.328451882845188281e-01
1.333682008368200778e-01
1.333682008368200778e-01
1.375523012552301305e-01
1.375523012552301305e-01
1.393828451882845321e-01
1.393828451882845321e-01
1.409518828451882810e-01
1.414748953974895307e-01
1.443514644351464316e-01
1.443514644351464316e-01
1.508891213389121355e-01
1.508891213389121355e-01
1.529811715481171619e-01
1.529811715481171619e-01
1.561192468619246876e-01
1.561192468619246876e-01
1.600418410041840878e-01
1.600418410041840878e-01
1.613493723849372397e-01
1.613493723849372397e-01
1.621338912133891141e-01
1.626569037656903638e-01
1.634414225941422660e-01
1.634414225941422660e-01
1.637029288702928909e-01
1.637029288702928909e-01
1.650104602510460150e-01
1.650104602510460150e-01
1.681485355648535684e-01
1.681485355648535684e-01
1.684100418410041933e-01
1.689330543933054429e-01
1.699790794979079422e-01
